Polymer Concentration,Pore Size,Resistance,Rejection,Flux
2.327327327,11.87237237,14.91951952,91.53453453,15.11201201
2.332332332,11.87317317,14.90880881,91.53353353,15.11311311
2.337337337,11.87397397,14.8980981,91.53253253,15.11421421
2.342342342,11.87477477,14.88738739,91.53153153,15.11531532
2.347347347,11.87557558,14.87667668,91.53053053,15.11641642
2.352352352,11.87637638,14.86596597,91.52952953,15.11751752
2.357357357,11.87717718,14.85525526,91.52852853,15.11861862
2.362362362,11.87797798,14.84454454,91.52752753,15.11971972
2.367367367,11.87877878,14.83383383,91.52652653,15.12082082
2.372372372,11.87957958,14.82312312,91.52552553,15.12192192
2.377377377,11.88038038,14.81241241,91.52452452,15.12302302
2.382382382,11.88118118,14.8017017,91.52352352,15.12412412
2.387387387,11.88198198,14.79099099,91.52252252,15.12522523
2.392392392,11.88278278,14.78028028,91.52152152,15.12632633
2.397397397,11.88358358,14.76956957,91.52052052,15.12742743
2.402402402,11.88438438,14.75885886,91.51951952,15.12852853
2.407407407,11.88518519,14.74814815,91.51851852,15.12962963
2.412412412,11.88598599,14.73743744,91.51751752,15.13073073
2.417417417,11.88678679,14.72672673,91.51651652,15.13183183
2.422422422,11.88758759,14.71601602,91.51551552,15.13293293
2.427427427,11.88838839,14.70530531,91.51451451,15.13403403
2.432432432,11.88918919,14.69459459,91.51351351,15.13513514
2.437437437,11.88998999,14.68388388,91.51251251,15.13623624
2.442442442,11.89079079,14.67317317,91.51151151,15.13733734
2.447447447,11.89159159,14.66246246,91.51051051,15.13843844
2.452452452,11.89239239,14.65175175,91.50950951,15.13953954
2.457457457,11.89319319,14.64104104,91.50850851,15.14064064
2.462462462,11.89399399,14.63033033,91.50750751,15.14174174
2.467467467,11.89479479,14.61961962,91.50650651,15.14284284
2.472472472,11.8955956,14.60890891,91.50550551,15.14394394
2.477477477,11.8963964,14.5981982,91.5045045,15.14504505
2.482482482,11.8971972,14.58748749,91.5035035,15.14614615
2.487487487,11.897998,14.57677678,91.5025025,15.14724725
2.492492492,11.8987988,14.56606607,91.5015015,15.14834835
2.497497497,11.8995996,14.55535536,91.5005005,15.14944945
2.502502503,11.9004004,14.54464464,91.4994995,15.15055055
2.507507508,11.9012012,14.53393393,91.4984985,15.15165165
2.512512513,11.902002,14.52322322,91.4974975,15.15275275
2.517517518,11.9028028,14.51251251,91.4964965,15.15385385
2.522522523,11.9036036,14.5018018,91.4954955,15.15495495
2.527527528,11.9044044,14.49109109,91.49449449,15.15605606
2.532532533,11.90520521,14.48038038,91.49349349,15.15715716
2.537537538,11.90600601,14.46966967,91.49249249,15.15825826
2.542542543,11.90680681,14.45895896,91.49149149,15.15935936
2.547547548,11.90760761,14.44824825,91.49049049,15.16046046
2.552552553,11.90840841,14.43753754,91.48948949,15.16156156
2.557557558,11.90920921,14.42682683,91.48848849,15.16266266
2.562562563,11.91001001,14.41611612,91.48748749,15.16376376
2.567567568,11.91081081,14.40540541,91.48648649,15.16486486
2.572572573,11.91161161,14.39469469,91.48548549,15.16596597
2.577577578,11.91241241,14.38398398,91.48448448,15.16706707
2.582582583,11.91321321,14.37327327,91.48348348,15.16816817
2.587587588,11.91401401,14.36256256,91.48248248,15.16926927
2.592592593,11.91481481,14.35185185,91.48148148,15.17037037
2.597597598,11.91561562,14.34114114,91.48048048,15.17147147
2.602602603,11.91641642,14.33043043,91.47947948,15.17257257
2.607607608,11.91721722,14.31971972,91.47847848,15.17367367
2.612612613,11.91801802,14.30900901,91.47747748,15.17477477
2.617617618,11.91881882,14.2982983,91.47647648,15.17587588
2.622622623,11.91961962,14.28758759,91.47547548,15.17697698
2.627627628,11.92042042,14.27687688,91.47447447,15.17807808
2.632632633,11.92122122,14.26616617,91.47347347,15.17917918
2.637637638,11.92202202,14.25545546,91.47247247,15.18028028
2.642642643,11.92282282,14.24474474,91.47147147,15.18138138
2.647647648,11.92362362,14.23403403,91.47047047,15.18248248
2.652652653,11.92442442,14.22332332,91.46946947,15.18358358
2.657657658,11.92522523,14.21261261,91.46846847,15.18468468
2.662662663,11.92602603,14.2019019,91.46746747,15.18578579
2.667667668,11.92682683,14.19119119,91.46646647,15.18688689
2.672672673,11.92762763,14.18048048,91.46546547,15.18798799
2.677677678,11.92842843,14.16976977,91.46446446,15.18908909
2.682682683,11.92922923,14.15905906,91.46346346,15.19019019
2.687687688,11.93003003,14.14834835,91.46246246,15.19129129
2.692692693,11.93083083,14.13763764,91.46146146,15.19239239
2.697697698,11.93163163,14.12692693,91.46046046,15.19349349
2.702702703,11.93243243,14.11621622,91.45945946,15.19459459
2.707707708,11.93323323,14.10550551,91.45845846,15.1956957
2.712712713,11.93403403,14.09479479,91.45745746,15.1967968
2.717717718,11.93483483,14.08408408,91.45645646,15.1978979
2.722722723,11.93563564,14.07337337,91.45545546,15.198999
2.727727728,11.93643644,14.06266266,91.45445445,15.2001001
2.732732733,11.93723724,14.05195195,91.45345345,15.2012012
2.737737738,11.93803804,14.04124124,91.45245245,15.2023023
2.742742743,11.93883884,14.03053053,91.45145145,15.2034034
2.747747748,11.93963964,14.01981982,91.45045045,15.2045045
2.752752753,11.94044044,14.00910911,91.44944945,15.20560561
2.757757758,11.94124124,13.9983984,91.44844845,15.20670671
2.762762763,11.94204204,13.98768769,91.44744745,15.20780781
2.767767768,11.94284284,13.97697698,91.44644645,15.20890891
2.772772773,11.94364364,13.96626627,91.44544545,15.21001001
2.777777778,11.94444444,13.95555556,91.44444444,15.21111111
2.782782783,11.94524525,13.94484484,91.44344344,15.21221221
2.787787788,11.94604605,13.93413413,91.44244244,15.21331331
2.792792793,11.94684685,13.92342342,91.44144144,15.21441441
2.797797798,11.94764765,13.91271271,91.44044044,15.21551552
2.802802803,11.94844845,13.902002,91.43943944,15.21661662
2.807807808,11.94924925,13.89129129,91.43843844,15.21771772
2.812812813,11.95005005,13.88058058,91.43743744,15.21881882
2.817817818,11.95085085,13.86986987,91.43643644,15.21991992
2.822822823,11.95165165,13.85915916,91.43543544,15.22102102
2.827827828,11.95245245,13.84844845,91.43443443,15.22212212
2.832832833,11.95325325,13.83773774,91.43343343,15.22322322
2.837837838,11.95405405,13.82702703,91.43243243,15.22432432
2.842842843,11.95485485,13.81631632,91.43143143,15.22542543
2.847847848,11.95565566,13.80560561,91.43043043,15.22652653
2.852852853,11.95645646,13.79489489,91.42942943,15.22762763
2.857857858,11.95725726,13.78418418,91.42842843,15.22872873
2.862862863,11.95805806,13.77347347,91.42742743,15.22982983
2.867867868,11.95885886,13.76276276,91.42642643,15.23093093
2.872872873,11.95965966,13.75205205,91.42542543,15.23203203
2.877877878,11.96046046,13.74134134,91.42442442,15.23313313
2.882882883,11.96126126,13.73063063,91.42342342,15.23423423
2.887887888,11.96206206,13.71991992,91.42242242,15.23533534
2.892892893,11.96286286,13.70920921,91.42142142,15.23643644
2.897897898,11.96366366,13.6984985,91.42042042,15.23753754
2.902902903,11.96446446,13.68778779,91.41941942,15.23863864
2.907907908,11.96526527,13.67707708,91.41841842,15.23973974
2.912912913,11.96606607,13.66636637,91.41741742,15.24084084
2.917917918,11.96686687,13.65565566,91.41641642,15.24194194
2.922922923,11.96766767,13.64494494,91.41541542,15.24304304
2.927927928,11.96846847,13.63423423,91.41441441,15.24414414
2.932932933,11.96926927,13.62352352,91.41341341,15.24524525
2.937937938,11.97007007,13.61281281,91.41241241,15.24634635
2.942942943,11.97087087,13.6021021,91.41141141,15.24744745
2.947947948,11.97167167,13.59139139,91.41041041,15.24854855
2.952952953,11.97247247,13.58068068,91.40940941,15.24964965
2.957957958,11.97327327,13.56996997,91.40840841,15.25075075
2.962962963,11.97407407,13.55925926,91.40740741,15.25185185
2.967967968,11.97487487,13.54854855,91.40640641,15.25295295
2.972972973,11.97567568,13.53783784,91.40540541,15.25405405
2.977977978,11.97647648,13.52712713,91.4044044,15.25515516
2.982982983,11.97727728,13.51641642,91.4034034,15.25625626
2.987987988,11.97807808,13.50570571,91.4024024,15.25735736
2.992992993,11.97887888,13.49499499,91.4014014,15.25845846
2.997997998,11.97967968,13.48428428,91.4004004,15.25955956
3.003003003,11.98048048,13.47357357,91.3993994,15.26066066
3.008008008,11.98128128,13.46286286,91.3983984,15.26176176
3.013013013,11.98208208,13.45215215,91.3973974,15.26286286
3.018018018,11.98288288,13.44144144,91.3963964,15.26396396
3.023023023,11.98368368,13.43073073,91.3953954,15.26506507
3.028028028,11.98448448,13.42002002,91.39439439,15.26616617
3.033033033,11.98528529,13.40930931,91.39339339,15.26726727
3.038038038,11.98608609,13.3985986,91.39239239,15.26836837
3.043043043,11.98688689,13.38788789,91.39139139,15.26946947
3.048048048,11.98768769,13.37717718,91.39039039,15.27057057
3.053053053,11.98848849,13.36646647,91.38938939,15.27167167
3.058058058,11.98928929,13.35575576,91.38838839,15.27277277
3.063063063,11.99009009,13.34504505,91.38738739,15.27387387
3.068068068,11.99089089,13.33433433,91.38638639,15.27497497
3.073073073,11.99169169,13.32362362,91.38538539,15.27607608
3.078078078,11.99249249,13.31291291,91.38438438,15.27717718
3.083083083,11.99329329,13.3022022,91.38338338,15.27827828
3.088088088,11.99409409,13.29149149,91.38238238,15.27937938
3.093093093,11.99489489,13.28078078,91.38138138,15.28048048
3.098098098,11.9956957,13.27007007,91.38038038,15.28158158
3.103103103,11.9964965,13.25935936,91.37937938,15.28268268
3.108108108,11.9972973,13.24864865,91.37837838,15.28378378
3.113113113,11.9980981,13.23793794,91.37737738,15.28488488
3.118118118,11.9988989,13.22722723,91.37637638,15.28598599
3.123123123,11.9996997,13.21651652,91.37537538,15.28708709
3.128128128,12.0005005,13.20580581,91.37437437,15.28818819
3.133133133,12.0013013,13.1950951,91.37337337,15.28928929
3.138138138,12.0021021,13.18438438,91.37237237,15.29039039
3.143143143,12.0029029,13.17367367,91.37137137,15.29149149
3.148148148,12.0037037,13.16296296,91.37037037,15.29259259
3.153153153,12.0045045,13.15225225,91.36936937,15.29369369
3.158158158,12.00530531,13.14154154,91.36836837,15.29479479
3.163163163,12.00610611,13.13083083,91.36736737,15.2958959
3.168168168,12.00690691,13.12012012,91.36636637,15.296997
3.173173173,12.00770771,13.10940941,91.36536537,15.2980981
3.178178178,12.00850851,13.0986987,91.36436436,15.2991992
3.183183183,12.00930931,13.08798799,91.36336336,15.3003003
3.188188188,12.01011011,13.07727728,91.36236236,15.3014014
3.193193193,12.01091091,13.06656657,91.36136136,15.3025025
3.198198198,12.01171171,13.05585586,91.36036036,15.3036036
3.203203203,12.01251251,13.04514515,91.35935936,15.3047047
3.208208208,12.01331331,13.03443443,91.35835836,15.30580581
3.213213213,12.01411411,13.02372372,91.35735736,15.30690691
3.218218218,12.01491491,13.01301301,91.35635636,15.30800801
3.223223223,12.01571572,13.0023023,91.35535536,15.30910911
3.228228228,12.01651652,12.99159159,91.35435435,15.31021021
3.233233233,12.01731732,12.98088088,91.35335335,15.31131131
3.238238238,12.01811812,12.97017017,91.35235235,15.31241241
3.243243243,12.01891892,12.95945946,91.35135135,15.31351351
3.248248248,12.01971972,12.94874875,91.35035035,15.31461461
3.253253253,12.02052052,12.93803804,91.34934935,15.31571572
3.258258258,12.02132132,12.92732733,91.34834835,15.31681682
3.263263263,12.02212212,12.91661662,91.34734735,15.31791792
3.268268268,12.02292292,12.90590591,91.34634635,15.31901902
3.273273273,12.02372372,12.8951952,91.34534535,15.32012012
3.278278278,12.02452452,12.88448448,91.34434434,15.32122122
3.283283283,12.02532533,12.87377377,91.34334334,15.32232232
3.288288288,12.02612613,12.86306306,91.34234234,15.32342342
3.293293293,12.02692693,12.85235235,91.34134134,15.32452452
3.298298298,12.02772773,12.84164164,91.34034034,15.32562563
3.303303303,12.02852853,12.83093093,91.33933934,15.32672673
3.308308308,12.02932933,12.82022022,91.33833834,15.32782783
3.313313313,12.03013013,12.80950951,91.33733734,15.32892893
3.318318318,12.03093093,12.7987988,91.33633634,15.33003003
3.323323323,12.03173173,12.78808809,91.33533534,15.33113113
3.328328328,12.03253253,12.77737738,91.33433433,15.33223223
3.333333333,12.03333333,12.76666667,91.33333333,15.33333333
3.338338338,12.03413413,12.75595596,91.33233233,15.33443443
3.343343343,12.03493493,12.74524525,91.33133133,15.33553554
3.348348348,12.03573574,12.73453453,91.33033033,15.33663664
3.353353353,12.03653654,12.72382382,91.32932933,15.33773774
3.358358358,12.03733734,12.71311311,91.32832833,15.33883884
3.363363363,12.03813814,12.7024024,91.32732733,15.33993994
3.368368368,12.03893894,12.69169169,91.32632633,15.34104104
3.373373373,12.03973974,12.68098098,91.32532533,15.34214214
3.378378378,12.04054054,12.67027027,91.32432432,15.34324324
3.383383383,12.04134134,12.65955956,91.32332332,15.34434434
3.388388388,12.04214214,12.64884885,91.32232232,15.34544545
3.393393393,12.04294294,12.63813814,91.32132132,15.34654655
3.398398398,12.04374374,12.62742743,91.32032032,15.34764765
3.403403403,12.04454454,12.61671672,91.31931932,15.34874875
3.408408408,12.04534535,12.60600601,91.31831832,15.34984985
3.413413413,12.04614615,12.5952953,91.31731732,15.35095095
3.418418418,12.04694695,12.58458458,91.31631632,15.35205205
3.423423423,12.04774775,12.57387387,91.31531532,15.35315315
3.428428428,12.04854855,12.56316316,91.31431431,15.35425425
3.433433433,12.04934935,12.55245245,91.31331331,15.35535536
3.438438438,12.05015015,12.54174174,91.31231231,15.35645646
3.443443443,12.05095095,12.53103103,91.31131131,15.35755756
3.448448448,12.05175175,12.52032032,91.31031031,15.35865866
3.453453453,12.05255255,12.50960961,91.30930931,15.35975976
3.458458458,12.05335335,12.4988989,91.30830831,15.36086086
3.463463463,12.05415415,12.48818819,91.30730731,15.36196196
3.468468468,12.05495495,12.47747748,91.30630631,15.36306306
3.473473473,12.05575576,12.46676677,91.30530531,15.36416416
3.478478478,12.05655656,12.45605606,91.3043043,15.36526527
3.483483483,12.05735736,12.44534535,91.3033033,15.36636637
3.488488488,12.05815816,12.43463463,91.3023023,15.36746747
3.493493493,12.05895896,12.42392392,91.3013013,15.36856857
3.498498498,12.05975976,12.41321321,91.3003003,15.36966967
3.503503504,12.06056056,12.4025025,91.2992993,15.37077077
3.508508509,12.06136136,12.39179179,91.2982983,15.37187187
3.513513514,12.06216216,12.38108108,91.2972973,15.37297297
3.518518519,12.06296296,12.37037037,91.2962963,15.37407407
3.523523524,12.06376376,12.35965966,91.2952953,15.37517518
3.528528529,12.06456456,12.34894895,91.29429429,15.37627628
3.533533534,12.06536537,12.33823824,91.29329329,15.37737738
3.538538539,12.06616617,12.32752753,91.29229229,15.37847848
3.543543544,12.06696697,12.31681682,91.29129129,15.37957958
3.548548549,12.06776777,12.30610611,91.29029029,15.38068068
3.553553554,12.06856857,12.2953954,91.28928929,15.38178178
3.558558559,12.06936937,12.28468468,91.28828829,15.38288288
3.563563564,12.07017017,12.27397397,91.28728729,15.38398398
3.568568569,12.07097097,12.26326326,91.28628629,15.38508509
3.573573574,12.07177177,12.25255255,91.28528529,15.38618619
3.578578579,12.07257257,12.24184184,91.28428428,15.38728729
3.583583584,12.07337337,12.23113113,91.28328328,15.38838839
3.588588589,12.07417417,12.22042042,91.28228228,15.38948949
3.593593594,12.07497497,12.20970971,91.28128128,15.39059059
3.598598599,12.07577578,12.198999,91.28028028,15.39169169
3.603603604,12.07657658,12.18828829,91.27927928,15.39279279
3.608608609,12.07737738,12.17757758,91.27827828,15.39389389
3.613613614,12.07817818,12.16686687,91.27727728,15.39499499
3.618618619,12.07897898,12.15615616,91.27627628,15.3960961
3.623623624,12.07977978,12.14544545,91.27527528,15.3971972
3.628628629,12.08058058,12.13473473,91.27427427,15.3982983
3.633633634,12.08138138,12.12402402,91.27327327,15.3993994
3.638638639,12.08218218,12.11331331,91.27227227,15.4005005
3.643643644,12.08298298,12.1026026,91.27127127,15.4016016
3.648648649,12.08378378,12.09189189,91.27027027,15.4027027
3.653653654,12.08458458,12.08118118,91.26926927,15.4038038
3.658658659,12.08538539,12.07047047,91.26826827,15.4049049
3.663663664,12.08618619,12.05975976,91.26726727,15.40600601
3.668668669,12.08698699,12.04904905,91.26626627,15.40710711
3.673673674,12.08778779,12.03833834,91.26526527,15.40820821
3.678678679,12.08858859,12.02762763,91.26426426,15.40930931
3.683683684,12.08938939,12.01691692,91.26326326,15.41041041
3.688688689,12.09019019,12.00620621,91.26226226,15.41151151
3.693693694,12.09099099,11.9954955,91.26126126,15.41261261
3.698698699,12.09179179,11.98478478,91.26026026,15.41371371
3.703703704,12.09259259,11.97407407,91.25925926,15.41481481
3.708708709,12.09339339,11.96336336,91.25825826,15.41591592
3.713713714,12.09419419,11.95265265,91.25725726,15.41701702
3.718718719,12.09499499,11.94194194,91.25625626,15.41811812
